Player,12,11,10,9,8,7,6,5,4,3,2,1,-,2011,2012,2013,2014,2015,2016,2017,2018,2019,2021,2022,2023 DraftKings,2023 Odds,Bookmaker,New Account Offer,2023 Result
Brice Garnett,-,-,-,20,MC,MC,MC,-,-,55,48,-,-,-,-,-,-,MC,-,-,31,MC,-,27,6300,350/1,Bet 365,Further details,MC
Wesley Bryan,-,-,-,-,MC,-,MC,MC^,-,-,6,-,-,-,-,-,-,-,-,7,-,-,48,62,6300,225/1,Bet 365,Further details,MC
Austin Eckroat,-,-,-,31,MC,MC,MC,-,-,MC,MC,-,-,-,-,-,-,-,-,-,-,-,-,-,6300,350/1,Bet 365,Further details,MC
Brent Grant,-,-,-,MC,MC,25,20,-,-,WD,40,-,-,-,-,-,-,-,-,-,-,-,-,-,6300,275/1,Bet 365,Further details,MC
Carl Yuan,-,-,-,20,MC,MC,MC,-,-,MC,MC,-,-,-,-,-,-,-,-,-,-,-,-,-,6300,225/1,Bet 365,Further details,63
Jason Dufner,-,-,-,-,MC,MC,WD,32,-,74,44,-,-,28,10,21,14,24,22,11,MC,MC,57,-,6300,200/1,Bet 365,Further details,36
Kevin Roy,-,-,-,MC,MC,MC,MC,-,-,29,33,-,-,-,-,-,-,-,-,-,-,-,-,-,6300,350/1,Bet 365,Further details,MC
Jim Herman,-,-,-,MC,-,MC,-,66,-,14,44,-,-,-,-,MC,-,-,MC,3,-,MC,MC,MC,6300,350/1,Bet 365,Further details,MC
Brian Stuard,-,-,-,65,MC,MC,70,-,-,MC,MC,-,-,-,-,43,MC,MC,-,38,MC,18,MC,16,6200,350/1,Bet 365,Further details,MC
Richy Werenski,-,-,-,MC,MC,MC,20,MC,-,MC,21,-,-,-,-,-,-,-,-,MC,MC,MC,MC,21,6200,400/1,Bet 365,Further details,27
Doc Redman,-,-,-,31,-,MC,41,MC,MC,MC,-,MC,-,-,-,-,-,-,-,-,-,-,39,39,6200,300/1,Bet 365,Further details,16
Kyle Westmoreland,-,-,-,MC,MC,MC,29,-,-,MC,39,-,-,-,-,-,-,-,-,-,-,-,-,-,6200,400/1,Bet 365,Further details,MC
Marty Dou Zecheng,-,-,-,MC,62,53,MC,-,-,MC,MC,-,-,-,-,-,-,-,-,-,MC,-,-,-,6200,350/1,Bet 365,Further details,69
Zac Blair,-,-,-,48,MC,MC,MC,-,-,49,-,-,-,-,-,-,-,MC,MC,MC,-,-,-,-,6200,400/1,Bet 365,Further details,10
Jimmy Walker,-,-,-,MC,MC,13,MC,MC,-,49,-,-,-,MC,51,30,-,-,-,-,28,-,29,MC,6200,225/1,Bet 365,Further details,MC
Kyle Stanley,-,-,-,MC,-,MC,WD,MC^,-,60,54,-,-,MC,-,-,MC,-,53,27,-,-,39,MC,6200,200/1,Bet 365,Further details,MC
Robert Streb,-,-,-,MC,MC,MC,-,MC,MC,MC,-,MC,-,-,-,51,-,-,-,MC,MC,MC,-,7,6100,350/1,Bet 365,Further details,MC
Ryan Brehm,-,-,35,41,MC,MC,MC,MC,MC,14,MC,MC,-,-,-,-,-,-,-,-,-,-,MC,66,6100,400/1,Bet 365,Further details,65
Cody Gribble,-,-,-,-,MC^,MC,70,MC^,-,79,7,-,-,-,-,-,-,-,-,MC,-,MC,-,-,6100,350/1,Bet 365,Further details,7
Rory Sabbatini,-,-,-,MC,MC,MC,MC,MC,-,MC,-,-,-,15,74,27,70,MC,42,-,5,18,MC,-,6100,350/1,Bet 365,Further details,16
Scott Harrington,-,-,-,MC,MC,69,MC,-,-,26,29,-,-,-,-,-,-,-,-,-,-,-,DQ,-,6100,350/1,Bet 365,Further details,MC
Trevor Werbylo,-,-,-,MC,41,53,58,-,-,49,40,-,-,-,-,-,-,-,-,-,-,-,-,-,6100,400/1,Bet 365,Further details,27
Andrew Landry,-,-,-,-,68,-,WD,MC,-,MC,40,-,-,-,-,-,-,-,-,-,-,46,MC,MC,6100,400/1,Bet 365,Further details,45
Kelly Kraft,-,-,-,61,-,MC,MC,63,MC,55,-,MC,-,-,-,-,-,-,-,65,31,46,MC,MC,6100,400/1,Bet 365,Further details,MC
Max Mcgreevy,-,-,-,MC,MC,-,MC,MC,MC,MC,33,MC,-,-,-,-,-,-,-,-,-,-,-,48,6000,600/1,Bet 365,Further details,MC
Anders Albertson,-,-,-,67,62,MC,MC,-,-,63,21,-,-,-,-,-,-,-,-,-,-,-,-,-,6000,500/1,Bet 365,Further details,NR
Brandon Matthews,-,-,-,MC,MC,MC,MC,-,-,55,40,-,-,-,-,-,-,-,-,-,-,-,-,-,6000,500/1,Bet 365,Further details,MC
J.B. Holmes,-,-,-,-,-,MC,MC,MC,67,71,-,-,-,-,-,-,54,-,-,-,46,-,68,-,6000,400/1,Bet 365,Further details,MC
Michael Gligic,-,-,-,MC,MC,MC,MC,-,-,MC,MC,-,-,-,-,-,-,-,-,-,-,-,29,-,6000,750/1,Bet 365,Further details,MC
Trevor Cone,-,-,-,MC,MC,MC,MC,-,-,74,70,-,-,-,-,-,-,-,-,-,-,-,-,-,6000,750/1,Bet 365,Further details,65
Tyson Alexander,-,-,-,31,MC,MC,48,-,-,78,MC,MC,-,-,-,-,-,-,-,-,-,-,-,-,6000,350/1,Bet 365,Further details,65
Greg Koch,-,-,-,-,-,-,-,-,-,-,68,-,-,-,-,-,-,-,-,-,-,-,-,MC,6000,600/1,Bet 365,Further details,MC
Seung-yul Noh,-,-,-,-,WD^,44,65,WD^,-,MC,29,-,-,-,MC,MC,-,-,42,MC,-,-,-,39,-,TBC,Bet 365,Further details,NR
Bill Haas,-,-,-,-,MC,MC,WD,-,-,71,11,-,-,MC,-,-,14,-,2,41,49,13,-,48,-,TBC,Bet 365,Further details,NR
Aaron Baddeley,-,-,-,7,50,MC,37,-,-,MC,34,72,-,-,-,56,MC,-,-,MC,49,-,MC,-,-,TBC,Bet 365,Further details,NR
Chris Stroud,-,-,-,-,-,-,MC,-,-,MC,15,-,-,MC,-,63,-,-,MC,-,-,68,-,-,-,TBC,Bet 365,Further details,NR
Jonathan Byrd,-,-,-,MC,MC,MC,MC,-,-,MC,48,-,-,20,73,-,32,MC,-,-,-,-,-,-,-,TBC,Bet 365,Further details,MC
Cameron Percy,-,-,-,-,-,MC,WD,-,-,12,MC,-,-,-,-,DQ,-,-,-,-,-,-,MC,MC,-,TBC,Bet 365,Further details,16
Hank Lebioda,-,-,-,-,MC,MC,15,-,-,MC,21,-,-,-,-,-,-,-,-,-,-,46,13,MC,-,TBC,Bet 365,Further details,58
Sean O'Hair,-,-,-,-,37^,MC,65,-,-,MC,61,-,-,MC,MC,69,74,2,WD,WD,12,-,MC,MC,-,TBC,Bet 365,Further details,19
