Player,12,11,10,9,8,7,6,5,4,3,2,1,-,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023 DraftKings,2023 Odds,Bookmaker,New Account Offer,2023 Result
Keith Mitchell,-,58,-,48,MC,20,-,-,42,MC,MC,5,-,-,-,-,-,-,-,41,-,MC,55,54,8500,40/1,Bet 365,Further details,NR
An Byeong-Hun,14,-,21,24,-,-,MC,MC,51,3,23,-,-,-,-,-,18,-,MC,-,3,-,35,-,8400,40/1,Bet 365,Further details,2
Beau Hossler,-,40,70,24,-,-,MC,MC,26,-,6,13,-,-,-,-,-,-,-,-,MC,MC,65,-,8300,50/1,Bet 365,Further details,MC
Chris Kirk,-,29,MC,MC,-,MC,-,14,21,-,MC,-,-,22,65,-,-,46,-,11,-,51,29,-,8200,50/1,Bet 365,Further details,MC
Alex Smalley,-,23,40,MC,25,-,9,47,2,MC,-,-,-,-,-,-,-,-,-,-,-,-,29,13,8100,50/1,Bet 365,Further details,MC
Taylor Moore,-,72,MC,-,-,MC,MC,4,MC,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,5,8000,50/1,Bet 365,Further details,22
Adam Hadwin,34,40,-,MC,12,59,-,2,MC,-,-,MC,-,-,-,-,51,33,-,-,MC,-,10,-,8000,55/1,Bet 365,Further details,MC
Patrick Rodgers,-,29,57,30,-,32,MC,-,MC,MC,2,37,-,-,-,WD,38,-,-,24,81,66,MC,36,7900,50/1,Bet 365,Further details,MC
Gary Woodland,-,MC,-,24,-,49,33,-,-,25,55,MC,-,MC,-,-,-,-,-,-,-,-,MC,-,7900,55/1,Bet 365,Further details,27
Vincent Norrman,8,-,48,-,MC,MC,MC,24,-,1,25,50,-,-,-,-,-,-,-,-,-,-,-,-,7800,66/1,Bet 365,Further details,58
J.J Spaun,-,MC,63,30,-,-,MC,33,-,-,10,37,-,-,-,-,-,-,16,-,69,MC,MC,MC,7800,55/1,Bet 365,Further details,38
Eric Cole,23,15,MC,24,6,39,24,-,42,60,-,30,-,-,-,-,-,-,-,-,-,-,-,-,7700,60/1,Bet 365,Further details,14
Akshay Bhatia,-,-,56,MC,68,-,-,MC,35,9,1,-,-,-,-,-,-,-,-,-,-,MC,MC,-,7700,60/1,Bet 365,Further details,MC
Billy Horschel,-,MC,40,MC,-,43,MC,-,-,65,MC,13,-,46,-,47,MC,5,60,11,6,2,-,27,7600,50/1,Bet 365,Further details,4
Thomas Detry,7,40,21,48,-,-,MC,MC,-,42,13,-,-,-,-,-,-,-,-,-,-,-,-,-,7600,50/1,Bet 365,Further details,21
Harris English,-,MC,12,52,-,8,60,-,-,-,MC,-,-,10,-,-,31,46,50,11,39,23,-,MC,7600,50/1,Bet 365,Further details,33
Taylor Pendrith,-,29,-,60,65,MC,MC,14,-,6,MC,MC,-,-,-,-,-,-,-,-,-,-,-,13,7500,66/1,Bet 365,Further details,MC
Lucas Glover,79,-,-,MC,20,-,MC,4,6,5,-,MC,-,WD,MC,MC,18,22,28,-,72,MC,MC,54,7500,80/1,Bet 365,Further details,1
Mark Hubbard,-,75,9,30,6,-,MC,MC,6,-,10,MC,-,-,-,-,MC,MC,24,-,-,15,51,61,7500,70/1,Bet 365,Further details,MC
