Player,RDs,SG-OTT,RK,SG-APP,RK,SG-T2G,RK,SG-BST,RK,SG-ATG,RK,SG-P,RK,SG-TOT,RK
Tyson Alexander,3,0.04,79,-1.30,135,-1.30,135,-0.63,129,0.19,39,-0.14,74,-1.21,119
Aaron Baddeley,12,-0.86,135,-0.67,125,-0.67,125,-0.77,132,0.57,12,-0.28,92,-1.25,120
Martin Laird,5,-0.41,115,-1.23,134,-1.23,134,-0.82,134,0.89,4,-0.53,109,-1.27,121
Sung Kang,13,-0.68,134,0.28,58,0.28,58,-0.20,107,-0.06,86,-0.82,124,-1.27,122
Nick Hardy,4,-0.40,114,-0.38,112,-0.38,112,-0.39,125,-0.51,138,-0.04,67,-1.33,123
Mark Hubbard,8,0.25,62,-0.01,84,-0.01,84,0.12,63,-0.12,98,-1.53,141,-1.42,124
Lanto Griffin,5,0.61,24,-0.37,109,-0.37,109,0.12,61,-0.53,139,-1.15,134,-1.44,125
Ryan Brehm,8,-0.52,129,-0.84,130,-0.84,130,-0.68,130,-0.41,131,0.32,40,-1.46,126
Zecheng Dou,4,-0.47,122,1.24,7,1.24,7,0.38,27,-0.09,91,-2.17,144,-1.50,127
Derek Ernst,3,0.48,34,-1.41,139,-1.41,139,-0.47,126,0.55,14,-1.17,136,-1.55,128
Maverick McNealy,4,0.65,22,-1.33,138,-1.33,138,-0.34,121,0.17,43,-1.22,138,-1.74,129
Davis Riley,7,-0.48,123,-0.10,89,-0.10,89,-0.29,115,-0.29,119,-0.87,125,-1.74,130
Akshay Bhatia,4,-0.01,83,0.64,27,0.64,27,0.32,36,-0.25,114,-2.18,145,-1.79,131
Kevin Yu,4,0.61,25,-0.94,132,-0.94,132,-0.17,105,-0.11,95,-1.44,139,-1.89,132
Jonas Blixt,4,-0.41,116,-0.17,94,-0.17,94,-0.29,116,-0.48,136,-1.19,137,-2.25,133
Kevin Tway,5,-0.59,131,-1.05,133,-1.05,133,-0.82,135,-0.36,125,-0.33,94,-2.33,134
Matti Schmid,1,-2.93,144,0.66,24,0.66,24,-1.13,140,-1.32,147,1.26,6,-2.34,135
Satoshi Kodaira,4,0.05,77,-1.67,142,-1.67,142,-0.81,133,0.42,20,-1.16,135,-2.36,136
Justin Suh,3,-0.13,91,-1.33,137,-1.33,137,-0.73,131,-0.89,144,-0.20,84,-2.55,137
Carson Young,1,-3.09,145,1.43,3,1.43,3,-0.83,136,-0.90,145,-0.01,63,-2.56,138
M.J. Daffue,3,0.65,23,-2.36,144,-2.36,144,-0.86,138,-0.18,104,-0.73,120,-2.62,139
Jimmy Walker,1,-3.20,147,-0.22,99,-0.22,99,-1.71,144,0.88,5,-0.16,78,-2.69,140
Wesley Bryan,2,-1.79,140,-0.65,123,-0.65,123,-1.22,141,0.60,11,-0.94,128,-2.78,141
Tommy Gainey,5,-0.36,111,-1.55,141,-1.55,141,-0.96,139,0.05,68,-1.51,140,-3.38,142
Ben Kohles,1,-2.82,143,-0.41,113,-0.41,113,-1.61,143,-0.17,102,-0.65,117,-4.04,143
Trevor Werbylo,1,-2.26,142,-2.75,146,-2.75,146,-2.51,147,-0.37,128,1.05,8,-4.34,144
Harrison Endycott,1,-1.56,139,-2.62,145,-2.62,145,-2.09,146,0.62,10,-2.01,143,-5.56,145
Tano Goya,1,-0.54,130,-3.37,147,-3.37,147,-1.95,145,1.12,3,-2.78,146,-5.56,146
Augusto Nunez,1,-3.20,146,0.39,48,0.39,48,-1.40,142,-0.67,140,-2.86,147,-6.34,147
