Player,12,11,10,9,8,7,6,5,4,3,2,1,-,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023 DraftKings,2023 Odds,Bookmaker,New Account Offer,2023 Result
Nick Watney,53,MC,-,-,-,-,-,-,-,MC,MC,MC,-,-,43,29,MC,-,-,26,39,-,-,MC,6000,1000/1,Bet 365,Further details,MC
Brian Gay,10^,MC,-,-,-,-,-,-,-,-,-,WD,-,MC,24,61,-,64,47,9,55,MC,MC,MC,6000,1500/1,Bet 365,Further details,MC
Jason Dufner,MC,MC,-,-,-,-,-,-,-,MC,MC,WD,-,8,MC,-,MC,MC,-,-,-,-,MC,MC,6000,1000/1,Bet 365,Further details,32
Kelly Kraft,MC,MC,-,-,-,-,-,-,61,-,MC,MC,-,-,-,-,-,-,-,MC,MC,-,MC,MC,6000,1250/1,Bet 365,Further details,63
Robert Streb,MC,MC,-,-,-,-,-,-,MC,MC,MC,-,-,-,-,-,10,37,MC,MC,MC,-,MC,MC,6000,1500/1,Bet 365,Further details,MC
Nick Hardy,-,MC,-,-,-,-,-,-,41,-,44,41,-,-,-,-,-,-,-,-,-,-,42,-,-,TBC,Bet 365,Further details,NR
Justin Suh,47,66,-,-,-,-,-,-,41,54,20,WD,-,-,-,-,-,-,-,-,-,-,-,-,-,TBC,Bet 365,Further details,NR
Benjamin Griffin,16,29,-,-,-,-,-,-,12,32,31,MC,-,-,-,-,-,-,-,-,-,-,-,-,-,TBC,Bet 365,Further details,NR
Thomas Detry,13,-,-,-,-,68,-,-,-,26,37,37,-,-,-,-,-,-,-,-,-,-,-,-,-,TBC,Bet 365,Further details,NR
Chun-An Yu,-,54,-,-,-,-,8^,-,20,MC,44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,TBC,Bet 365,Further details,NR
Benjamin Taylor,3,21,-,-,-,-,-,-,4,MC,MC,MC,-,-,-,-,-,-,-,-,-,-,-,-,-,TBC,Bet 365,Further details,NR
Tyson Alexander,2,62,-,-,-,-,-,-,31,MC,MC,48,-,-,-,-,-,-,-,-,-,-,-,-,-,TBC,Bet 365,Further details,NR
Zac Blair,MC,29,-,-,-,-,-,-,48,MC,MC,MC,-,-,-,-,-,33,MC,-,-,-,-,-,-,TBC,Bet 365,Further details,NR
William Gordon,43,15,-,-,-,-,-,-,27,MC,MC,WD,-,-,-,-,-,-,-,-,-,-,MC,-,-,TBC,Bet 365,Further details,NR
Kyle Stanley,-,-,-,-,-,-,-,-,MC,-,MC,WD,-,1,74,MC,MC,45,36,MC,MC,MC,36,MC,-,TBC,Bet 365,Further details,NR
