Player,12,11,10,9,8,7,6,5,4,3,2,1,-,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023 DraftKings,2023 Odds,Bookmaker,New Account Offer,2023 Result
Cameron Smith,-,26^^,34,-,3^^,7^^,-,-,9,9^^,-,-,-,-,-,-,4,59,-,MC,72,38,MC,MC,9000,28/1,Bet 365,Further details,4
Tyrrell Hatton,59,MC,34,19,-,-,3,5,15,-,12,3,-,-,-,-,-,-,MC,6,21,MC,MC,56,8900,30/1,Bet 365,Further details,27
Tony Finau,17,-,26,31,-,1,23,-,72,MC,-,-,-,-,-,-,14,MC,-,5,MC,8,MC,MC,8800,33/1,Bet 365,Further details,32
Justin Thomas,-,-,MC,25,-,-,14,-,65,-,MC,-,-,-,-,MC,-,32,9,25,MC,8,19,37,8700,45/1,Bet 365,Further details,MC
Hideki Matsuyama,31,15,16,-,-,-,-,23,29,-,16,-,-,-,10,35,18,MC,2,16,21,17,26,4,8600,40/1,Bet 365,Further details,32
Shane Lowry,31,-,16,67,-,-,MC,-,12,-,16,43,-,-,-,MC,9,2,46,MC,28,43,65,MC,8500,50/1,Bet 365,Further details,20
Sungjae Im,17,-,16,7,6^^,-,8,1^,MC,MC,41,-,-,-,-,-,-,-,-,MC,-,22,35,MC,8400,55/1,Bet 365,Further details,MC
Dustin Johnson,-,7^^,48,-,10^^,25^^,-,-,55,23^^,-,-,-,MC,55,4,2,1,MC,3,35,6,19,24,8300,35/1,Bet 365,Further details,10
Sam Burns,1,-,29,15,11^^,-,MC,-,MC,6,16,MC,-,-,-,-,-,MC,-,41,-,-,MC,27,8200,60/1,Bet 365,Further details,32
Jason Day,5,-,39,-,-,-,MC,1,MC,-,MC,-,-,59,2,4,9,8,MC,MC,21,38,-,-,8100,45/1,Bet 365,Further details,MC
Cameron Young,2,-,7,51,-,-,59,-,MC,-,MC,57,-,-,-,-,-,-,-,-,MC,-,MC,MC,8000,45/1,Bet 365,Further details,32
Tommy Fleetwood,52,-,33,15,-,-,5,-,18,MC,-,2,-,-,-,-,27,-,4,2,65,MC,50,MC,7900,40/1,Bet 365,Further details,5
Tom Kim,31,-,16,MC,7^^,-,23,34,MC,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,23,7800,125/1,Bet 365,Further details,8
Corey Conners,17,1,MC,31,-,-,8,-,12,-,MC,20,-,-,-,-,-,-,MC,-,-,MC,MC,MC,7800,66/1,Bet 365,Further details,MC
Justin Rose,-,-,16,25,-,-,-,-,9,12,-,8,-,21,1,12,27,MC,MC,10,3,MC,MC,37,7700,35/1,Bet 365,Further details,MC
Joaquin Niemann,-,31^^,16,-,30^^,10^^,-,-,MC,31^^,-,-,-,-,-,-,-,-,MC,-,-,23,31,47,7700,80/1,Bet 365,Further details,32
Keegan Bradley,28,-,23,48,-,-,35,-,29,-,30,-,-,68,MC,4,27,MC,60,MC,MC,MC,-,7,7600,100/1,Bet 365,Further details,MC
Bryson DeChambeau,-,16^^,MC,-,26^^,22^^,-,-,4,9^^,-,-,-,-,-,-,MC,15,MC,25,35,1,26,56,7600,40/1,Bet 365,Further details,20
Sahith Theegala,31,-,9,5,23^^,-,56,-,40,-,58,38,-,-,-,-,-,-,MC,-,-,-,MC,-,7600,75/1,Bet 365,Further details,27
Adam Scott,31,-,39,31,-,-,5,8,29,-,9,-,-,15,45,9,4,18,MC,MC,7,38,35,14,7500,70/1,Bet 365,Further details,MC
Patrick Reed,-,3^^,4,-,3^^,14^^,-,-,18,35^^,-,-,-,-,-,35,14,MC,13,4,32,13,19,49,7500,70/1,Bet 365,Further details,56
Rickie Fowler,17,10,-,15,-,-,14,-,MC,6,9,-,-,41,10,2,MC,MC,5,20,43,49,-,-,7500,45/1,Bet 365,Further details,5
Wyndham Clark,6,-,-,29,3^^,24,1,-,MC,-,12,-,-,-,-,-,-,-,-,-,-,-,MC,MC,7500,60/1,Bet 365,Further details,1
Abraham Ancer,-,26^^,39,-,11^^,47^^,-,-,MC,42^^,-,-,-,-,-,-,-,-,-,-,49,56,MC,-,7400,300/1,Bet 365,Further details,54
Taylor Moore,-,-,39,11,4^^,-,27,-,72,MC,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7400,225/1,Bet 365,Further details,MC
Taylor Montgomery,17,22,-,MC,19^^,-,MC,50,65,-,41,-,-,-,-,-,-,-,-,-,-,-,57,MC,7400,200/1,Bet 365,Further details,MC
Alexander Noren,52,15,MC,-,-,MC,MC,-,MC,29,52,12,-,MC,-,-,MC,MC,MC,25,MC,17,-,MC,7400,250/1,Bet 365,Further details,MC
Seamus Power,31,-,46,MC,-,-,18,19,MC,-,41,-,-,-,-,-,-,-,-,-,-,-,-,12,7300,200/1,Bet 365,Further details,MC
Keith Mitchell,52,-,53,MC,6^^,-,59,-,58,-,48,MC,-,-,-,-,-,-,-,-,MC,-,-,-,7300,125/1,Bet 365,Further details,20
Siwoo Kim,17,39,29,MC,7^^,-,43,2,MC,29,4,-,-,-,-,-,-,-,13,MC,MC,MC,40,MC,7300,66/1,Bet 365,Further details,39
Nick Taylor,31,15,-,41,2^^,-,-,-,MC,MC,-,1,-,-,-,-,-,-,-,-,43,-,-,MC,7300,175/1,Bet 365,Further details,MC
Victor Perez,31,-,-,-,13^^,-,9,-,12,MC,-,-,-,-,-,-,-,-,-,-,-,MC,MC,MC,7300,200/1,Bet 365,Further details,MC
Denny McCarthy,52,-,-,25,11^^,-,8,-,29,MC,2,-,-,-,-,-,42,MC,-,-,-,-,-,7,7200,110/1,Bet 365,Further details,20
Gary Woodland,-,-,14,31,-,39,14,-,MC,-,24,-,-,MC,-,52,MC,-,50,36,1,MC,50,10,7200,125/1,Bet 365,Further details,49
Harris English,31,-,43,63,13^^,-,3,-,MC,12,52,-,-,-,-,48,-,37,46,-,58,4,3,61,7200,150/1,Bet 365,Further details,8
Cameron Davis,17,MC,-,7,-,-,59,-,4,MC,MC,-,-,-,-,-,-,-,-,-,-,-,-,-,7200,125/1,Bet 365,Further details,MC
Tom Hoge,59,-,MC,MC,13^^,-,-,43,58,52,65,-,-,-,-,-,MC,MC,-,-,43,-,46,MC,7200,200/1,Bet 365,Further details,MC
Guillermo Mito Pereira,-,5^^,43,-,26^^,5^^,-,-,18,3^^,-,-,-,-,-,-,-,-,-,-,MC,-,-,MC,7200,80/1,Bet 365,Further details,MC
Aaron Wise,31,-,-,-,-,-,-,50,MC,-,-,MC,-,-,-,-,-,MC,-,MC,35,-,-,27,7100,350/1,Bet 365,Further details,MC
Justin Suh,31,-,-,73,23^^,-,59,MC,26,16,41,-,-,-,-,-,-,MC,-,-,-,-,MC,-,7100,250/1,Bet 365,Further details,27
Chris Kirk,52,10,23,41,-,-,56,-,29,MC,MC,-,-,-,-,28,75,MC,-,-,-,-,-,-,7100,150/1,Bet 365,Further details,MC
Russell Henley,17,-,4,19,-,-,-,-,MC,16,16,-,-,-,MC,60,MC,-,27,25,-,-,13,MC,7100,110/1,Bet 365,Further details,14
Sepp Straka,59,22,46,MC,-,-,MC,-,7,29,16,-,-,-,-,-,-,-,-,-,28,-,-,MC,7100,250/1,Bet 365,Further details,MC
Ryan Fox,17,MC,26,WD,-,-,-,-,23,21,30,-,-,-,-,-,-,-,-,41,MC,MC,-,MC,7100,150/1,Bet 365,Further details,43
Billy Horschel,9,-,52,MC,11^^,-,-,-,MC,40,MC,-,-,-,4,23,25,32,MC,-,32,38,MC,MC,7100,350/1,Bet 365,Further details,43
MinWoo Lee,31,-,MC,MC,-,-,-,MC,18,40,-,-,-,-,-,-,-,-,-,-,-,-,-,27,7000,80/1,Bet 365,Further details,5
KyoungHoon Lee,59,-,23,41,-,-,8,50,29,57,MC,-,-,-,-,MC,-,-,-,-,MC,-,MC,37,7000,225/1,Bet 365,Further details,MC
Eric Cole,-,39,-,MC^,MC^^,5,MC,23,15,MC,24,6,-,-,-,-,-,-,-,-,-,-,MC,-,7000,200/1,Bet 365,Further details,39
Austin Eckroat,5,MC,-,-,MC^^,49,64,2,-,16,30,-,-,-,-,-,-,-,-,-,MC,-,-,-,7000,350/1,Bet 365,Further details,10
Vincent Norrman,16,MC,-,-,9^^,18,-,8,-,48,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,7000,500/1,Bet 365,Further details,MC
