Player,12,11,10,9,8,7,6,5,4,3,2,1,-,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023 DraftKings,2023 Odds,Bookmaker,New Account Offer,2023 Result
Austin Smotherman,5,MC,MC,-,21,-,50,-,MC,MC,51,MC,-,-,-,-,-,-,-,-,-,-,-,8,7000,125/1,Bet 365,Further details,MC
Henrik Norlander,MC,47,34,-,MC,-,72,-,-,81,MC,28,-,-,MC,-,-,41,-,-,-,-,-,31,7000,125/1,Bet 365,Further details,MC
Russell Knox,-,MC,MC,-,72,-,MC,-,49,47,57,33,-,44,16,-,-,-,-,-,-,25,MC,-,7000,125/1,Bet 365,Further details,47
Peter Malnati,MC,-,-,-,29,MC,43,-,MC,9,MC,52,-,-,-,MC,-,-,27,MC,-,41,-,-,7000,110/1,Bet 365,Further details,MC
Joel Dahmen,-,MC,-,69,68,MC,-,MC,MC,MC,MC,-,-,-,-,-,-,-,68,54,-,-,7,-,7000,110/1,Bet 365,Further details,10
Ryan Moore,33,MC,MC,-,-,-,25,-,MC,64,MC,14,-,-,-,-,-,-,-,-,-,12,MC,MC,7000,125/1,Bet 365,Further details,MC
Kevin Tway,MC,MC,11,-,MC,-,MC,-,52,47,MC,44,-,-,-,42,-,-,37,23,-,35,30,22,6900,125/1,Bet 365,Further details,MC
Aaron Cockerill,21,16,10,-,-,-,MC,-,MC,MC,MC,58,-,-,-,-,-,-,-,-,-,-,-,39,6900,125/1,Bet 365,Further details,64
Seung-Yul Noh,46,-,74,-,-,-,38,-,-,70,63,WD,-,31,7,-,-,57,MC,-,-,-,-,55,6900,125/1,Bet 365,Further details,28
Louis de Jager,MC,66,MC,-,29,MC,12,-,-,MC,62,16,-,-,-,-,-,-,-,-,-,-,-,-,6900,125/1,Bet 365,Further details,MC
Kramer Hickok,-,40,MC,-,21,-,MC,-,MC,MC,69,28,-,-,-,-,-,-,-,-,MC,MC,-,-,6900,150/1,Bet 365,Further details,MC
Augusto Nunez,69,-,34,MC^,47^,-,MC,-,-,MC,MC,MC,-,-,-,-,-,-,-,-,-,-,-,-,6900,110/1,Bet 365,Further details,50
Doc Redman,MC,MC,30,-,-,-,MC,-,MC,MC,MC,9,-,-,-,-,-,-,-,-,-,-,49,MC,6900,125/1,Bet 365,Further details,MC
Martin Laird,MC,MC,34,-,-,-,MC,-,MC,70,MC,-,-,-,-,6,-,7,-,15,7,-,-,3,6800,125/1,Bet 365,Further details,20
Brice Garnett,33,-,77,-,-,-,68,-,-,47,MC,33,-,-,-,34,MC,57,-,-,-,-,34,16,6800,175/1,Bet 365,Further details,MC
James Hahn,49,MC,50,-,-,-,57,-,MC,MC,35,MC,-,-,24,MC,-,-,-,-,-,-,-,26,6800,125/1,Bet 365,Further details,6
Matthias Schmid,MC,-,MC,-,21,MC,MC,-,18,MC,MC,44,-,-,-,-,-,-,-,-,-,-,-,38,6800,150/1,Bet 365,Further details,MC
Wu Ashun,59,32,41,-,MC,-,-,-,-,-,MC,65,-,-,-,-,-,-,-,-,-,-,-,44,6800,200/1,Bet 365,Further details,MC
