Player,12,11,10,9,8,7,6,5,4,3,2,1,-,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023 DraftKings,2023 Odds,Bookmaker,New Account Offer,2023 Result
Matt Wallace,20,16,-,MC,MC,29,-,MC,7,1,28,-,-,-,-,-,-,-,-,-,MC,64,18,-,7300,110/1,Bet 365,Further details,MC
Brian Harman,MC,-,-,42,MC,-,MC,44,MC,17,-,MC,-,70,59,7,44,MC,9,23,MC,28,13,35,7300,100/1,Bet 365,Further details,7
Kyounghoon Lee,MC,-,-,42,MC,-,53,MC,19,59,-,23,-,-,-,-,-,-,-,-,48,MC,56,MC,7200,175/1,Bet 365,Further details,41
Ryan Fox,65,20,11,17,-,-,14,27,-,17,MC,26,-,-,-,-,-,-,-,-,-,-,-,-,7200,125/1,Bet 365,Further details,WD
Harris English,MC,MC,-,MC,12,MC,2,MC,-,31,-,43,-,8,MC,31,-,WD,MC,32,25,17,MC,-,7200,125/1,Bet 365,Further details,63
Sepp Straka,MC,MC,-,-,45,5,MC,65,-,59,22,46,-,-,-,-,-,-,-,-,-,33,59,3,7200,100/1,Bet 365,Further details,MC
Maverick McNealy,-,31,WD,WD,-,-,-,60,36,52,-,-,-,-,-,-,-,-,-,-,-,58,4,26,7200,100/1,Bet 365,Further details,MC
Denny McCarthy,50,-,4,MC,14,MC,-,13,19,52,-,-,-,-,-,-,-,-,-,-,33,MC,13,56,7200,110/1,Bet 365,Further details,25
Sam Ryder,MC,4,-,20,20,-,MC,44,19,-,3,-,-,-,-,-,-,-,-,MC,-,41,-,MC,7200,125/1,Bet 365,Further details,MC
Cameron Davis,MC,MC,-,-,MC,MC,MC,6,-,17,MC,-,-,-,-,-,-,-,-,-,-,-,25,3,7100,110/1,Bet 365,Further details,7
Ben Martin,MC,MC,13,-,-,5,-,54,45,8,10,-,-,-,-,3,37,45,MC,55,-,-,MC,59,7100,125/1,Bet 365,Further details,41
Christiaan Bezuidenhout,11,-,-,MC,58,42,MC,13,-,59,28,-,-,-,-,-,-,-,-,-,-,28,33,-,7100,110/1,Bet 365,Further details,19
Patrick Rodgers,MC,MC,-,14,MC,-,MC,MC,36,MC,5,-,-,-,-,-,-,-,-,-,-,MC,MC,-,7100,200/1,Bet 365,Further details,19
Thomas Detry,26,37,37,-,33,WD,24,MC,-,8,64,-,-,-,-,-,-,-,-,-,-,-,-,-,7100,150/1,Bet 365,Further details,MC
Davis Riley,65,MC,MC,MC,-,29,8,MC,19,28,WD,-,-,-,-,-,-,-,-,-,-,-,-,MC,7100,150/1,Bet 365,Further details,MC
Kurt Kitayama,-,MC,29,23,MC,-,1,MC,-,5,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,7100,110/1,Bet 365,Further details,MC
Mackenzie Hughes,-,-,-,MC,50,-,61,MC,-,5,-,29,-,-,-,-,-,-,-,MC,63,70,52,MC,7000,200/1,Bet 365,Further details,MC
Aaron Rai,MC,52,-,42,29,MC,53,19,-,-,28,-,-,-,-,-,-,-,-,-,-,-,-,-,7000,250/1,Bet 365,Further details,48
Justin Suh,54,20,WD,-,40,5,24,6,45,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7000,150/1,Bet 365,Further details,73
Sam Stevens,67,13,34,-,-,MC,15,-,MC,3,2,-,-,-,-,-,-,-,-,-,-,-,-,-,7000,150/1,Bet 365,Further details,MC
Emiliano Grillo,MC,44,-,MC,67,-,39,MC,-,70,53,-,-,-,-,-,-,-,-,16,33,MC,2,MC,7000,200/1,Bet 365,Further details,7
Stephan Jaeger,36,53,-,MC,40,14,-,44,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,MC,7000,225/1,Bet 365,Further details,MC
Adam Svensson,-,MC,-,MC,9,49,24,13,-,52,-,MC,-,-,-,-,-,-,-,-,-,-,-,26,7000,150/1,Bet 365,Further details,41
Joel Dahmen,-,-,41,50,MC,-,MC,60,61,50,-,-,-,-,-,-,-,-,-,-,16,48,-,12,6900,100/1,Bet 365,Further details,MC
Brendon Todd,MC,-,2,MC,MC,-,39,27,-,-,53,-,-,MC,-,38,4,MC,-,-,-,MC,39,26,6900,150/1,Bet 365,Further details,51
Benjamin Griffin,32,31,MC,-,-,21,14,35,45,31,MC,-,-,-,-,-,-,-,-,-,-,-,-,-,6900,150/1,Bet 365,Further details,31
Brandon Wu,MC,-,2,50,MC,14,-,19,MC,-,58,-,-,-,-,-,-,-,-,-,-,-,-,-,6900,250/1,Bet 365,Further details,MC
Taylor Pendrith,MC,61,7,57,-,42,MC,69,-,70,MC,-,-,-,-,-,-,-,-,-,-,-,-,-,6900,200/1,Bet 365,Further details,MC
J.J Spaun,-,MC,-,MC,33,-,MC,MC,-,9,22,-,-,-,-,-,-,-,6,MC,28,MC,-,MC,6900,140/1,Bet 365,Further details,MC
Nick Taylor,MC,-,20,2,33,-,MC,MC,10,31,15,-,-,-,-,-,74,76,22,MC,58,-,MC,MC,6900,150/1,Bet 365,Further details,41
Danny Willett,MC,-,41,-,18,29,34,27,-,-,-,MC,-,-,-,-,-,-,MC,-,MC,MC,18,51,6900,175/1,Bet 365,Further details,56
Scott Stallings,-,MC,15,23,MC,-,MC,69,-,31,-,26,-,MC,MC,-,-,-,-,55,48,48,MC,MC,6800,200/1,Bet 365,Further details,56
Tyler Duncan,41,MC,-,MC,33,3,-,54,MC,3,58,-,-,-,-,-,-,-,-,-,MC,28,MC,12,6800,175/1,Bet 365,Further details,MC
Akshay Bhatia,4^,7^,MC^,MC^,-,49,2,-,MC,24,46,-,-,-,-,-,-,-,-,-,-,-,-,-,6800,250/1,Bet 365,Further details,MC
Hayden Buckley,-,MC,-,29,MC,MC,MC,MC,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-,6800,250/1,Bet 365,Further details,5
Lucas Herbert,-,3,3^,50,58,-,MC,MC,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6800,125/1,Bet 365,Further details,63
Nick Hardy,-,44,41,-,MC,MC,MC,MC,MC,13,28,-,-,-,-,-,-,-,-,-,-,-,-,-,6800,250/1,Bet 365,Further details,MC
Adam Schenk,MC,20,37,23,50,42,31,MC,2,-,MC,-,-,-,-,-,-,-,-,-,MC,MC,25,MC,6800,250/1,Bet 365,Further details,31
Lanto Griffin,66^,37,58,-,MC,-,-,-,-,16^,15,-,-,-,-,-,-,-,-,-,-,MC,-,MC,6800,200/1,Bet 365,Further details,MC
Erik van Rooyen,6,-,MC,50,-,MC,32,-,10,56,MC,-,-,-,-,-,-,-,-,-,-,21,-,10,6700,300/1,Bet 365,Further details,MC
Patton Kizzire,11,MC,-,MC,MC,-,MC,65,10,-,64,-,-,-,-,-,-,14,32,MC,45,MC,MC,26,6700,400/1,Bet 365,Further details,31
Davis Thompson,2,69,-,MC,MC,-,53,68,-,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6700,175/1,Bet 365,Further details,63
Lee Hodges,MC,MC,-,MC,18,14,MC,MC,63,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-,6700,225/1,Bet 365,Further details,41
Alex Smalley,22,37,65,-,MC,-,MC,65,27,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,MC,6700,250/1,Bet 365,Further details,MC
Andrew Putnam,36,-,MC,MC,MC,-,34,MC,-,9,28,-,-,-,-,-,-,-,-,-,MC,MC,MC,MC,6700,225/1,Bet 365,Further details,59
Garrick Higgo,11,53,20,MC,-,29,MC,44,58,-,64,-,-,-,-,-,-,-,-,-,-,-,-,MC,6700,300/1,Bet 365,Further details,48
Michael Thompson,MC,37,-,MC,45,-,-,MC,19,-,39,-,-,20,MC,-,MC,-,MC,42,10,8,42,MC,6700,200/1,Bet 365,Further details,29
Scott Piercy,41,31,MC,WD,50,-,21,MC,-,29,MC,-,-,MC,-,-,-,-,-,16,3,MC,62,12,6600,300/1,Bet 365,Further details,MC
C.T. Pan,-,-,-,-,-,-,-,-,-,MC^,-,-,-,-,-,-,-,-,44,23,1,52,MC,42,6600,300/1,Bet 365,Further details,MC
Lucas Glover,MC,-,MC,39,MC,-,MC,51,36,-,45,-,-,69,MC,MC,18,33,32,32,MC,21,33,48,6600,350/1,Bet 365,Further details,MC
Ryan Palmer,-,63,MC,42,-,MC,53,MC,-,-,MC,-,-,-,64,-,-,71,11,76,28,8,-,-,6600,300/1,Bet 365,Further details,MC
Beau Hossler,50,MC,11,14,MC,-,MC,MC,MC,-,46,-,-,-,-,-,-,-,-,16,MC,-,MC,MC,6600,250/1,Bet 365,Further details,31
